gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GRMZM2G142640,296.1811688,0.543382625,0.220497969,2.464342993,0.013726469,0.242144565
GRMZM2G142645,16.2193053,0.388806686,0.318760578,1.219745204,0.22256148,0.675280543
GRMZM2G142649,128.4118017,-0.141838935,0.237565714,-0.597051371,0.550473084,0.875732107
GRMZM2G142660,22.07779112,0.278444884,0.283871131,0.980884823,0.326649542,0.760833718
GRMZM2G142661,32.93040008,0.10408758,0.320161571,0.325109537,0.745098171,0.94018784
GRMZM2G142664,31.10016451,0.316894778,0.300289039,1.055299184,0.291288514,0.734867646
GRMZM2G142667,7.563728672,-0.321938175,0.395888522,-0.813204113,0.416101042,0.815662373
GRMZM2G142672,6.155339174,-0.995559384,0.397551252,-2.504229028,0.012271857,0.231822527
GRMZM2G142680,1.978962065,0.465267313,0.379286025,1.226692478,0.219938196,NA
GRMZM2G142685,0.056974254,0.003814255,0.127345089,0.02995212,0.976105239,NA
GRMZM2G142693,0.258822173,-0.145751754,0.191960868,-0.759278472,0.447685993,NA
GRMZM2G142700,0.59771477,-0.004335703,0.20924038,-0.020721158,NA,NA
GRMZM2G142705,48.73389549,-0.257396178,0.325325563,-0.791195674,0.428829815,0.823444532
GRMZM2G142709,29.20857544,0.173860849,0.328955434,0.528524021,0.597135679,0.894248247
GRMZM2G142712,67.61531275,0.184946905,0.262028621,0.705827114,0.480295658,0.848056622
GRMZM2G142718,3.403875165,0.425245943,0.399962974,1.063213273,0.287685244,0.732150808
GRMZM2G142721,0.617097139,0.013934959,0.179117218,0.077797988,0.937988747,NA
GRMZM2G142734,0.497350007,-0.163189879,0.242826767,-0.672042381,0.501556716,NA
GRMZM2G142735,10.68354455,-0.946620389,0.337779249,-2.80248237,0.005071099,0.154576779
GRMZM2G142740,62.46982584,0.241189245,0.262791005,0.91779871,0.358724258,0.78282315
GRMZM2G142743,7.250131484,-1.130360224,0.385877431,-2.929324526,0.003396996,0.12974969
GRMZM2G142748,0.882654982,-0.293055191,0.328723757,-0.891493798,0.372664317,NA
GRMZM2G142751,23.56344939,-0.714025733,0.323887325,-2.204549788,0.027485703,0.322365518
GRMZM2G142757,109.0193233,-0.252430777,0.166021478,-1.520470603,0.128392742,0.566946817
GRMZM2G142768,92.53414027,-0.518881644,0.25272469,-2.053149787,0.040058053,0.373690392
GRMZM2G142776,1.003372379,0.243197823,0.3407551,0.713702666,0.475411058,NA
GRMZM2G142777,59.34964269,0.596549905,0.390557568,1.527431431,0.126653766,0.563208921
GRMZM2G142779,34.37659306,0.437384808,0.36402415,1.2015269,0.229546878,0.681215465
GRMZM2G142802,55.99488202,-0.64734738,0.393256177,-1.646121327,0.099738782,0.518509855
GRMZM2G142806,139.5976506,-0.303645599,0.195533196,-1.552910739,0.120444461,0.555843479
GRMZM2G142816,2.100725303,0.281500072,0.384938482,0.731285868,0.46460456,NA
GRMZM2G142820,121.2746308,-0.184107093,0.259721257,-0.708864168,0.478408773,0.846925869
GRMZM2G142825,152.7030314,0.316783249,0.223137912,1.419674705,0.155702405,0.605864598
GRMZM2G142832,2.426222805,-0.703615121,0.370874178,-1.897180131,NA,NA
GRMZM2G142834,4.232817925,-0.048235129,0.396242264,-0.121731408,0.903111738,0.980783636
GRMZM2G142836,29.00692317,0.443362283,0.314296389,1.410650261,0.158347764,0.60873863
GRMZM2G142857,0.209992155,0.097598911,0.192809157,0.506194373,0.612720205,NA
GRMZM2G142859,0,NA,NA,NA,NA,NA
GRMZM2G142863,143.5495959,-0.077031308,0.212080566,-0.363217193,0.716442645,0.932543123
GRMZM2G142870,1246.800413,-0.05341116,0.185532826,-0.28787984,0.77343872,0.948029548
GRMZM2G142873,603.6959663,-0.080429491,0.257140198,-0.312784587,0.754444326,0.942360921
GRMZM2G142875,32.36343351,0.238854246,0.250569628,0.953245003,0.340465949,0.770505145
GRMZM2G142898,22.60473938,-0.119699624,0.377162938,-0.317368468,0.75096403,0.941801451
GRMZM2G142913,176.7545167,-0.103209092,0.168788467,-0.611470049,0.540888441,0.871239817
GRMZM2G142918,15.70770484,-0.53940273,0.382852504,-1.408904798,0.158863321,0.609496926
GRMZM2G142919,15.6806359,0.50444847,0.351238867,1.436197749,0.150946079,0.598999625
GRMZM2G142922,12.73540628,-0.111685881,0.347168344,-0.321705257,0.747675995,0.940814832
GRMZM2G142924,2.927373423,-0.179383614,0.402771852,-0.445372765,0.656050391,0.915968354
GRMZM2G142927,0.347833162,0.170948038,0.250665047,0.681977962,0.495252886,NA
GRMZM2G142932,76.51937733,0.275875462,0.227659698,1.211788757,0.225593253,0.677501169
GRMZM2G142938,12.46030298,0.36197283,0.350326244,1.03324497,0.301489273,0.742200626
GRMZM2G142962,2.070997761,0.640223705,0.361153511,1.77271904,NA,NA
GRMZM2G142964,20.35224061,1.756952865,0.377513301,4.654015792,3.26E-06,0.002448813
GRMZM2G142967,0,NA,NA,NA,NA,NA
GRMZM2G142984,265.9524756,0.612320492,0.185423047,3.302289022,0.000958992,0.071070862
GRMZM2G142999,0.670771644,-0.176652598,0.279983813,-0.630938611,0.528080665,NA
GRMZM2G143008,172.1231198,-0.001651448,0.281724993,-0.005861914,0.995322896,0.999370305
GRMZM2G143010,0.130802383,0.007371123,0.132780391,0.055513644,0.95572926,NA
GRMZM2G143025,0.088309839,0.006970154,0.129203549,0.053947078,0.956977329,NA
GRMZM2G143029,15.04557372,-0.22997954,0.337809671,-0.6807962,0.496000455,0.853602718
GRMZM2G143035,30.56802157,0.039748164,0.36519445,0.108841095,0.913328528,0.98260662
GRMZM2G143046,1.571015807,0.252690392,0.345522709,0.731327884,0.464578903,NA
GRMZM2G143050,41.48854911,-0.017734515,0.341909783,-0.05186899,0.958633084,0.991121525
GRMZM2G143071,62.42121436,0.084142778,0.229958255,0.365904578,0.71443628,0.931998098
GRMZM2G143075,0.036441918,0.004219969,0.127345089,0.033138062,0.973564491,NA
GRMZM2G143082,0.127208728,0.008375313,0.131855557,0.063518849,0.94935335,NA
GRMZM2G143086,42.43855722,-0.388530954,0.308479404,-1.259503712,0.20784845,0.661572755
GRMZM2G143102,11.03867356,0.002963668,0.342924787,0.008642327,0.993104507,0.998753097
GRMZM2G143128,254.1667338,-0.067004477,0.20478744,-0.327190361,0.743523911,0.940172596
GRMZM2G143139,37.51447279,-0.296885855,0.387448782,-0.766258324,0.443522611,0.832167892
GRMZM2G143142,3.320134874,-0.248023825,0.404013594,-0.613899704,0.539281606,0.870880048
GRMZM2G143160,22.56264648,0.102082923,0.297194925,0.343488108,0.731231285,0.935922828
GRMZM2G143165,6.660496935,0.138196674,0.402012447,0.343762176,0.731025148,0.935922828
GRMZM2G143168,11.32222078,0.173633713,0.344792929,0.50358838,0.61455066,0.901088037
GRMZM2G143173,21.45584444,-0.096887302,0.330235293,-0.293388696,0.769225065,0.946375174
GRMZM2G143182,0,NA,NA,NA,NA,NA
GRMZM2G143187,60.82624986,0.091864714,0.392952384,0.233780777,0.815155174,0.960430353
GRMZM2G143202,299.7843439,-0.1799446,0.251742206,-0.714797105,0.474734425,0.844693838
GRMZM2G143204,10.04987751,0.61658976,0.362568605,1.700615418,0.089015227,0.500835575
GRMZM2G143205,122.1630459,0.081616384,0.183536319,0.444687918,0.656545302,0.915968354
GRMZM2G143210,19.31915465,0.309308713,0.398576167,0.776034141,0.437728828,0.827934833
GRMZM2G143211,85.45314788,-0.753967925,0.205870617,-3.662338679,0.000249923,0.034547603
GRMZM2G143213,8.792660183,0.367524592,0.383549951,0.958218325,0.337952679,0.768133946
GRMZM2G143234,150.6730841,-0.040010593,0.170344585,-0.234880336,0.814301613,0.960064374
GRMZM2G143235,92.55281369,-0.551761998,0.294122772,-1.875958106,0.060661033,0.434888814
GRMZM2G143238,3.796525329,0.338202018,0.402800735,0.839626117,0.401118051,0.806178388
GRMZM2G143242,55.17823433,-0.281689341,0.20963638,-1.343704467,0.179043972,0.630952515
GRMZM2G143244,155.6397282,-0.361988275,0.294030386,-1.231125394,0.218275969,0.671403076
GRMZM2G143246,160.3397682,0.071075129,0.181834186,0.390878802,0.695886824,0.927863782
GRMZM2G143253,0.047830768,0.070974546,0.127345089,0.557340272,0.577294965,NA
GRMZM2G143258,6.61529506,-0.074534278,0.401398627,-0.185686429,0.852690672,0.969582838
GRMZM2G143274,0.15170895,0.008281471,0.133980312,0.061811107,0.950713258,NA
GRMZM2G143278,0.424424912,-0.043903565,0.206158472,-0.212960277,0.831357946,NA
GRMZM2G143317,0.566907098,-0.239863505,0.27346373,-0.877130964,0.380415508,NA
GRMZM2G143324,0.295378381,-0.104681647,0.140465562,-0.745247771,0.456121949,NA
GRMZM2G143328,0.424298523,0.0087032,0.142850075,0.060925414,NA,NA
GRMZM2G143330,76.00241556,0.040578293,0.236085178,0.171879882,0.863531963,0.972278077
GRMZM2G143332,20.33946745,0.256324819,0.328090345,0.781262915,0.434647877,0.826631579
GRMZM2G143335,0.072883836,0.007059314,0.12867302,0.054862427,0.956248066,NA
GRMZM2G143352,2.157320606,0.321604012,0.396070419,0.81198695,0.41679912,NA
GRMZM2G143354,112.8750947,-0.001976114,0.203929343,-0.009690191,0.992268467,0.998478441
GRMZM2G143356,63.86264827,0.031777171,0.209364163,0.151779419,0.879360915,0.975609009
GRMZM2G143357,11.26415743,-0.535622923,0.372136845,-1.439317097,0.150060701,0.597604186
GRMZM2G143367,1.930068934,0.607751181,0.385234529,1.577613468,0.114654436,NA
GRMZM2G143373,63.95416913,-0.795079251,0.370004274,-2.148838018,0.031647243,0.344080372
GRMZM2G143377,1.620357016,-0.454469855,0.385869787,-1.177780356,0.238884182,NA
GRMZM2G143389,193.4186455,-0.438090253,0.300598226,-1.457394673,0.145007467,0.590824348
GRMZM2G143392,838.3195521,0.347208657,0.18463662,1.880497249,0.060040341,0.432676467
GRMZM2G143397,0.263423321,0.288310695,0.203430446,1.417244571,0.156411435,NA
GRMZM2G143400,0.277166148,-0.04522081,0.167733196,-0.269599647,0.787468272,NA
GRMZM2G143402,299.9268604,-0.729517627,0.279096454,-2.613854874,0.008952706,0.202106595
GRMZM2G143403,1.269338312,-0.430073039,0.279481652,-1.538823874,NA,NA
GRMZM2G143426,1.261756854,0.067451992,0.348160497,0.193738211,0.846380871,NA
GRMZM2G143433,0.039954411,0.004219969,0.127345089,0.033138062,0.973564491,NA
GRMZM2G143443,17.69037063,0.073515531,0.281298977,0.261343045,0.793827974,0.954360652
GRMZM2G143445,44.35585222,-0.256979808,0.29920906,-0.858863726,0.390415704,0.799934433
GRMZM2G143450,68.55497635,0.164065562,0.253998069,0.645932322,0.518323186,0.862493385
GRMZM2G143457,2.345327991,-0.176455543,0.373913301,-0.471915661,0.636986989,NA
GRMZM2G143460,8.023768009,-0.566201855,0.388500962,-1.457401424,0.145005604,0.590824348
GRMZM2G143462,57.70906979,-0.099200819,0.196402986,-0.50508814,0.613496931,0.901088037
GRMZM2G143469,489.9803523,0.327846044,0.245313885,1.336434927,0.181407157,0.632926775
GRMZM2G143473,0,NA,NA,NA,NA,NA
GRMZM2G143480,88.80000779,0.142697475,0.214887853,0.664055566,0.506654748,0.858092599
GRMZM2G143494,15.33078647,-0.465861159,0.402573555,-1.157207555,0.247187572,0.696726695
GRMZM2G143499,130.5821157,0.065978625,0.182012031,0.362495955,0.716981445,0.932753783
GRMZM2G143512,44.38912562,-0.954737499,0.333323169,-2.864299835,0.004179322,0.141982354
GRMZM2G143522,3.012462847,-1.452823332,0.387902984,-3.74532652,0.000180159,0.02767387
GRMZM2G143525,101.3761992,-0.082961105,0.22634363,-0.366527235,0.713971694,0.931998098
GRMZM2G143530,0,NA,NA,NA,NA,NA
GRMZM2G143535,14.17123996,0.68136853,0.391990871,1.738225505,0.082171087,0.48720827
GRMZM2G143568,128.065894,0.238545903,0.237368523,1.004960135,0.314916046,0.751311456
GRMZM2G143588,20.56261882,-0.526333491,0.298258727,-1.764687648,0.077616276,0.474551993
GRMZM2G143590,40.23288134,0.072368654,0.317162761,0.228175131,0.819510094,0.961482983
GRMZM2G143591,5.741907012,0.15495759,0.401895154,0.385567202,0.699817227,0.928576501
GRMZM2G143599,8.298477634,-0.085438973,0.381966253,-0.223681995,0.823004757,0.962088858
GRMZM2G143602,143.4829319,-0.045699873,0.19187161,-0.238179444,0.81174192,0.959291161
GRMZM2G143608,2.094704599,0.020769018,0.39695594,0.052320712,0.95827315,NA
GRMZM2G143613,101.1602582,-0.040750484,0.221236725,-0.184194029,0.853861244,0.969582838
GRMZM2G143625,2.914003879,0.239120683,0.399348782,0.598776543,0.549321906,0.87534932
GRMZM2G143627,45.84662496,0.232821871,0.279123101,0.834118959,0.404213952,0.807622698
GRMZM2G143640,0.360039312,-0.10323771,0.228184059,-0.452431735,0.650957989,NA
GRMZM2G143644,24.52188234,0.194667405,0.307868054,0.632307907,0.527185698,0.86662989
GRMZM2G143646,85.86565566,0.530298482,0.30505579,1.738365566,0.08214642,0.48720827
GRMZM2G143651,193.7402012,-0.13391903,0.180194578,-0.74319123,0.457365912,0.837667465
GRMZM2G143655,21.79950404,-0.300453279,0.27096079,-1.108844118,0.267497434,0.716383124
GRMZM2G143669,0.491018397,-0.092553582,0.150747678,-0.613963563,0.539239405,NA
GRMZM2G143688,2.360107818,-0.007205409,0.397247548,-0.018138334,0.985528497,NA
GRMZM2G143699,0,NA,NA,NA,NA,NA
GRMZM2G143703,202.3688679,-0.054016608,0.219224732,-0.24639833,0.805373899,0.957425334
GRMZM2G143714,19.70834037,0.361529379,0.361685211,0.999569151,0.317519058,0.753991424
GRMZM2G143718,296.5575037,-0.298172492,0.241221134,-1.236096058,0.21642286,0.669582065
GRMZM2G143723,12.42572193,-0.076146244,0.377641767,-0.201636182,0.840201157,0.965738462
GRMZM2G143725,64.1381003,-0.339328235,0.211648313,-1.603264536,0.108876263,0.537189206
GRMZM2G143745,1.667669523,0.434515521,0.346036096,1.255694207,0.209226861,NA
GRMZM2G143747,1.21458595,-0.100316277,0.305141592,-0.328753205,0.742342236,NA
GRMZM2G143756,7.877670917,0.657744938,0.402122684,1.635682252,0.101906106,0.523687792
GRMZM2G143759,0.249866559,0.009969027,0.192619932,0.051754909,0.958723985,NA
GRMZM2G143765,32.76363244,-0.15709358,0.269987502,-0.581855009,0.560664348,0.881094259
GRMZM2G143767,91.46861915,0.267980044,0.182016702,1.472282715,0.140944549,0.58792143
GRMZM2G143769,1.090307844,-0.245008361,0.33706849,-0.726880052,0.467299438,NA
GRMZM2G143777,28.28618379,0.067484779,0.350176068,0.192716706,0.847180839,0.966791686
GRMZM2G143780,67.89820964,-0.389875873,0.242394713,-1.608433898,0.107740183,0.535580149
GRMZM2G143782,2.034711599,-0.132344191,0.389145072,-0.340089597,0.733789055,NA
GRMZM2G143786,0.054324892,0.004219969,0.127345089,0.033138062,0.973564491,NA
GRMZM2G143788,147.7668617,0.377983284,0.254751494,1.483733334,0.137879679,0.581702113
GRMZM2G143791,2.70075032,0.768721482,0.404160986,1.902018031,0.057168797,NA
GRMZM2G143804,0.078549273,-0.060684806,0.129012446,-0.470379473,0.638083927,NA
GRMZM2G143817,7.171699443,-0.71165078,0.399329133,-1.782115856,0.074730341,0.469726521
GRMZM2G143847,0,NA,NA,NA,NA,NA
GRMZM2G143854,196.4737898,-0.12234236,0.143232515,-0.85415215,0.393020692,0.801443074
GRMZM2G143858,0.511313184,-0.098803164,0.297860047,-0.331710027,0.740108229,NA
GRMZM2G143870,738.9136965,0.354842484,0.275993483,1.285691532,0.198550738,0.651937158
GRMZM2G143871,1.840584118,0.324075328,0.381272155,0.849984253,0.395333841,NA
GRMZM2G143878,14.87807509,0.091548835,0.301764586,0.303378326,0.761601561,0.943962802
GRMZM2G143883,33.11269023,-0.653071402,0.364086017,-1.793728328,0.072856542,0.465305438
GRMZM2G143886,4.595968618,0.331641549,0.387756845,0.855282257,0.392394908,0.800925765
GRMZM2G143917,1402.612637,-0.147384603,0.262019868,-0.562493997,0.573779492,0.885126516
GRMZM2G143955,62.3869383,0.244890691,0.242166961,1.011247322,0.311898072,0.749214323
GRMZM2G143964,0.259444412,0.214766396,0.221089237,0.971401407,0.331348428,NA
GRMZM2G143992,5.391234094,0.839953675,0.399342936,2.103339259,0.035436124,0.359752962
GRMZM2G143998,35.97292579,-0.928502348,0.362701201,-2.55996491,0.010468273,0.217020905
GRMZM2G144002,3.49266896,0.797417016,0.391790063,2.035317104,0.041818976,0.378852944
GRMZM2G144008,19.42992448,-0.28436926,0.261532131,-1.087320548,0.276895171,0.723172505
GRMZM2G144011,0.043878787,-0.062615076,0.127345089,-0.491696044,0.622934235,NA
GRMZM2G144020,45.32167696,0.583322888,0.329472342,1.770476044,0.076647872,0.472335885
GRMZM2G144021,78.88894277,-0.018021754,0.198634182,-0.090728365,0.927708432,0.983951755
GRMZM2G144024,0.394906368,0.117142958,0.210869633,0.555523127,0.578536896,NA
GRMZM2G144028,76.32171324,-0.104970735,0.287569993,-0.365026734,0.715091451,0.932081325
GRMZM2G144030,1363.85048,-0.285558803,0.159864981,-1.786249881,0.074058808,0.468138151
GRMZM2G144034,67.7306609,-0.60312355,0.403994025,-1.492902155,0.135462801,0.577114276
GRMZM2G144042,23.21551937,-0.331260308,0.313413506,-1.056943307,0.290537462,0.734380243
GRMZM2G144044,0.032727545,0.004219969,0.127345089,0.033138062,0.973564491,NA
GRMZM2G144051,13.63429915,-0.021678241,0.388918447,-0.055739813,0.955549083,0.989582713
GRMZM2G144059,2.335749592,-0.177916026,0.307484551,-0.578617773,0.56284711,NA
GRMZM2G144071,1.483519758,-0.76228744,0.358227029,-2.12794507,0.033341638,NA
GRMZM2G144081,1.416215944,-0.193730126,0.148372,-1.305705433,NA,NA
GRMZM2G144083,58.25414681,-0.690981051,0.284277628,-2.430655746,0.015071527,0.251347247
GRMZM2G144088,43.70853471,0.246805096,0.353621986,0.697934817,0.485217959,0.84962559
GRMZM2G144097,25.81623783,-0.143280443,0.358681661,-0.399464088,0.68955128,0.926164954
GRMZM2G144101,44.25605809,-0.157104545,0.307990217,-0.510095894,0.609984282,0.899827906
GRMZM2G144109,17.5719473,-0.21680148,0.343306086,-0.63151074,0.527706629,0.866747777
GRMZM2G144142,0.385638035,0.123592592,0.246949866,0.500476447,0.616739637,NA
GRMZM2G144146,20.89549485,0.28086809,0.354064192,0.793268836,0.42762121,0.823423869
GRMZM2G144153,220.4107786,0.180347923,0.259485638,0.695020829,0.487042249,0.850416222
GRMZM2G144155,31.29049848,0.136608626,0.327371288,0.417289577,0.676466612,0.921711176
GRMZM2G144158,0.276134129,-0.005226208,0.184396352,-0.028342252,0.977389182,NA
GRMZM2G144166,93.81254643,0.003860026,0.306911302,0.012577007,0.989965265,0.998220054
GRMZM2G144172,18.67551889,-0.251539232,0.306327027,-0.821146062,0.411563076,0.811985112
GRMZM2G144173,13.44244893,0.285040988,0.365001175,0.780931701,0.434842666,0.826782007
GRMZM2G144180,80.14169674,-0.60896698,0.299764453,-2.031484967,0.042205823,0.380231501
GRMZM2G144188,0.210146388,-0.133232667,0.19239564,-0.692493173,0.488627672,NA
GRMZM2G144189,0.854386099,-0.330908178,0.311013825,-1.063966138,0.28734404,NA
GRMZM2G144196,1775.448987,-0.182414534,0.207762423,-0.877995798,0.379945999,0.794875108
GRMZM2G144197,80.17149936,0.233801349,0.318617694,0.733799013,0.463071242,0.839833383
GRMZM2G144224,87.3105134,-0.200956324,0.291550212,-0.689268318,0.490654432,0.852082448
GRMZM2G144245,10.81222105,0.2397292,0.392344193,0.611017581,0.541187941,0.871239817
GRMZM2G144254,60.97620319,-0.133448594,0.340494645,-0.391925676,0.695113131,0.927716263
GRMZM2G144273,680.0641754,0.028449118,0.23103576,0.123137293,0.901998381,0.980684039
GRMZM2G144275,130.596905,0.086129152,0.277375816,0.310514283,0.7561699,0.942846831
GRMZM2G144282,40.85479346,-0.000438769,0.26122938,-0.00167963,0.99865985,0.999754029
GRMZM2G144283,0,NA,NA,NA,NA,NA
GRMZM2G144343,0,NA,NA,NA,NA,NA
GRMZM2G144346,611.4565214,-0.499147953,0.273871285,-1.822564028,0.068369448,0.453278465
GRMZM2G144362,65.43447275,-0.305654639,0.28849473,-1.05948084,0.28938085,0.733205036
GRMZM2G144367,114.4321711,-0.246049922,0.216958946,-1.134085165,0.256758826,0.705927575
GRMZM2G144372,211.7735561,-0.091970402,0.140528538,-0.654460678,0.512815053,0.859598065
GRMZM2G144380,0,NA,NA,NA,NA,NA
GRMZM2G144387,327.4589662,0.144423021,0.221438739,0.65220305,0.514270192,0.860849802
GRMZM2G144398,0.220780531,0.009856871,0.152997832,0.064424905,0.9486319,NA
GRMZM2G144403,201.0905913,0.291667203,0.205082568,1.42219403,0.154969931,0.604729835
GRMZM2G144407,8.591224526,-0.129755064,0.389849558,-0.332833682,0.739259831,0.939432121
GRMZM2G144415,1.037805956,-0.416626919,0.323228818,-1.288953508,0.19741425,NA
GRMZM2G144420,3.017408024,-0.252924466,0.388832795,-0.650471022,0.515388014,0.86128354
GRMZM2G144421,0.567010615,-0.282348598,0.291901595,-0.967273227,0.333407464,NA
GRMZM2G144440,0.466989148,-0.171357454,0.313762899,-0.546136762,0.584971932,NA
GRMZM2G144451,10.66667579,-0.18025972,0.341250222,-0.528233267,0.597337442,0.894281719
GRMZM2G144464,2.014179953,-0.325526108,0.353225305,-0.921582073,0.356746613,NA
GRMZM2G144476,0,NA,NA,NA,NA,NA
GRMZM2G144480,1.060645165,0.457219755,0.361051854,1.26635482,0.205386078,NA
GRMZM2G144483,145.2779071,-0.132866204,0.342639223,-0.387772898,0.698184104,0.928325892
GRMZM2G144501,62.38579268,0.160050039,0.206972288,0.773292119,0.439349519,0.828947277
GRMZM2G144504,1.275683757,0.110937144,0.351812015,0.315330743,0.752510545,NA
GRMZM2G144547,428.9704923,-0.138153548,0.218128284,-0.633359163,0.526499126,0.866551152
GRMZM2G144581,3.957301008,-0.072474902,0.40365811,-0.179545264,0.857509579,0.970329693
GRMZM2G144594,1.0110535,-0.010347932,0.285441802,-0.036252336,NA,NA
GRMZM2G144602,0.122082195,0.006544044,0.131371392,0.04981331,0.96027116,NA
GRMZM2G144606,0.03535821,0.003814255,0.127345089,0.02995212,0.976105239,NA
GRMZM2G144610,0.123948378,-0.043157176,0.13203538,-0.326860698,0.743773249,NA
GRMZM2G144615,47.47623769,0.6469411,0.318802859,2.02928262,0.042429512,0.381097083
